Timestamp,Device, avail, block, Cmode, dev_asset_chg, dev_asset_rem, estop, execution, line, mode, msg, power, program, tool_id
5/28/2016 15:09:06:292,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:06:511,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:06:726,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:06:937,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:07:160,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:07:371,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:07:585,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:07:796,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:08:03,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:08:214,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:08:421,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:08:679,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:08:886,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:09:105,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:09:320,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:09:539,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:09:734,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:09:933,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:10:167,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:10:375,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:10:609,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:10:816,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:11:019,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:11:214,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:11:449,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:11:687,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:11:890,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:12:097,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:12:339,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:12:546,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:12:750,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:12:957,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:13:171,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:13:394,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:13:609,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:13:808,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:14:07,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:14:218,VMC-3Axis, AVAILABLE, X-1.407271 Y-0.349412, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, STOPPED, 282, AUTOMATIC, UNAVAILABLE, OFF, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:14:429,VMC-3Axis, AVAILABLE, X-1.168526 Y0.225046, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 412, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:14:640,VMC-3Axis, AVAILABLE, X-1.168526 Y0.225046, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 412, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:14:871,VMC-3Axis, AVAILABLE, X1.258231 Y-1.020419, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 197, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:15:078,VMC-3Axis, AVAILABLE, X1.258231 Y-1.020419, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 197, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:15:289,VMC-3Axis, AVAILABLE, X1.148654 Y-1.139526, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 198, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:15:496,VMC-3Axis, AVAILABLE, X1.148654 Y-1.139526, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 198, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:15:699,VMC-3Axis, AVAILABLE, X1.027880 Y-1.246964, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 199, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:15:914,VMC-3Axis, AVAILABLE, X1.027880 Y-1.246964, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 199, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:16:191,VMC-3Axis, AVAILABLE, X0.897145 Y-1.341688, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 200, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:16:406,VMC-3Axis, AVAILABLE, X0.757777 Y-1.422785, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 201, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:16:632,VMC-3Axis, AVAILABLE, X0.757777 Y-1.422785, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 201, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:16:828,VMC-3Axis, AVAILABLE, X0.757777 Y-1.422785, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 201, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:17:039,VMC-3Axis, AVAILABLE, X0.757777 Y-1.422785, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 201, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:17:238,VMC-3Axis, AVAILABLE, X0.611191 Y-1.489478, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 202, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:17:460,VMC-3Axis, AVAILABLE, X0.611191 Y-1.489478, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 202, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:17:710,VMC-3Axis, AVAILABLE, X0.458867 Y-1.541138, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 203, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:17:906,VMC-3Axis, AVAILABLE, X0.458867 Y-1.541138, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 203, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:18:117,VMC-3Axis, AVAILABLE, X0.302341 Y-1.577284, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 204, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:18:332,VMC-3Axis, AVAILABLE, X0.302341 Y-1.577284, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 204, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:18:527,VMC-3Axis, AVAILABLE, X0.143186 Y-1.597596, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 205, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:18:730,VMC-3Axis, AVAILABLE, X0.143186 Y-1.597596, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 205, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:18:937,VMC-3Axis, AVAILABLE, X-0.017001 Y-1.601910, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 206, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:19:140,VMC-3Axis, AVAILABLE, X-0.017001 Y-1.601910, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 206, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:19:347,VMC-3Axis, AVAILABLE, X-0.176620 Y-1.590222, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 207, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:19:578,VMC-3Axis, AVAILABLE, X-0.176620 Y-1.590222, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 207, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:19:785,VMC-3Axis, AVAILABLE, X-0.334076 Y-1.562689, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 208, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:20:03,VMC-3Axis, AVAILABLE, X-0.334076 Y-1.562689, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 208, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:20:218,VMC-3Axis, AVAILABLE, X-0.487805 Y-1.519626, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 209, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:20:421,VMC-3Axis, AVAILABLE, X-0.487805 Y-1.519626, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 209, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:20:714,VMC-3Axis, AVAILABLE, X-0.636279 Y-1.461501, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 210, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:20:917,VMC-3Axis, AVAILABLE, X-0.636279 Y-1.461501, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 210, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:21:144,VMC-3Axis, AVAILABLE, X-0.778029 Y-1.388933, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 211, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:21:378,VMC-3Axis, AVAILABLE, X-0.911658 Y-1.302682, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 212, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:29:605,VMC-3Axis, AVAILABLE, X-0.911658 Y-1.302682, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 212, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:29:812,VMC-3Axis, AVAILABLE, X-0.784887 Y1.336582, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 232, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:30:105,VMC-3Axis, AVAILABLE, X-0.646695 Y1.406446, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 233, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:30:343,VMC-3Axis, AVAILABLE, X-0.502404 Y1.462090, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 234, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:30:554,VMC-3Axis, AVAILABLE, X-0.502404 Y1.462090, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 234, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:30:769,VMC-3Axis, AVAILABLE, X-0.353470 Y1.502995, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 235, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:30:972,VMC-3Axis, AVAILABLE, X-0.353470 Y1.502995, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 235, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:31:171,VMC-3Axis, AVAILABLE, X-0.201394 Y1.528792, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 236, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:31:371,VMC-3Axis, AVAILABLE, X-0.201394 Y1.528792, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 236, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:31:582,VMC-3Axis, AVAILABLE, X-0.047702 Y1.539261, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 237, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:31:871,VMC-3Axis, AVAILABLE, X-0.047702 Y1.539261, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 237, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:32:089,VMC-3Axis, AVAILABLE, X0.106069 Y1.534338, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 238, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:32:300,VMC-3Axis, AVAILABLE, X0.258380 Y1.514112, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 239, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:32:500,VMC-3Axis, AVAILABLE, X0.258380 Y1.514112, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 239, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:32:722,VMC-3Axis, AVAILABLE, X0.407717 Y1.478825, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 240, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:32:937,VMC-3Axis, AVAILABLE, X0.407717 Y1.478825, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 240, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:33:140,VMC-3Axis, AVAILABLE, X0.552595 Y1.428868, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 241, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:33:351,VMC-3Axis, AVAILABLE, X0.552595 Y1.428868, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 241, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:33:593,VMC-3Axis, AVAILABLE, X0.691579 Y1.364778, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 242, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:33:812,VMC-3Axis, AVAILABLE, X0.691579 Y1.364778, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 242, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:34:027,VMC-3Axis, AVAILABLE, X0.823297 Y1.287232, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 243, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:34:257,VMC-3Axis, AVAILABLE, X0.946452 Y1.197040, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 244, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:34:457,VMC-3Axis, AVAILABLE, X0.946452 Y1.197040, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 244, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:34:679,VMC-3Axis, AVAILABLE, X1.059837 Y1.095135, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 245, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:34:886,VMC-3Axis, AVAILABLE, X1.059837 Y1.095135, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 245, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:35:089,VMC-3Axis, AVAILABLE, X1.162346 Y0.982566, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 246, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:35:285,VMC-3Axis, AVAILABLE, X1.162346 Y0.982566, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 246, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:35:492,VMC-3Axis, AVAILABLE, X1.252984 Y0.860484, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 247, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:35:691,VMC-3Axis, AVAILABLE, X1.252984 Y0.860484, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 247, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:35:945,VMC-3Axis, AVAILABLE, X1.330875 Y0.730133, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 248, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:36:148,VMC-3Axis, AVAILABLE, X1.330875 Y0.730133, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 248, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
5/28/2016 15:09:36:355,VMC-3Axis, AVAILABLE, X1.395278 Y0.592838, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 249, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
