Timestamp,Device, avail, block, Cmode, dev_asset_chg, dev_asset_rem, estop, execution, line, mode, msg, power, program, tool_id
4/1/2016 13:37:12:359,VMC-3Axis, AVAILABLE, X-0.577028 Y0.359776, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 667, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:12:605,VMC-3Axis, AVAILABLE, X-0.536644 Y0.414363, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 668, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:12:843,VMC-3Axis, AVAILABLE, X-0.441009 Y0.509693, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 670, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:13:082,VMC-3Axis, AVAILABLE, X-0.386770 Y0.549539, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 671, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:13:425,VMC-3Axis, AVAILABLE, X-0.268277 Y0.611761, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 673, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:13:671,VMC-3Axis, AVAILABLE, X-0.205246 Y0.633585, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 674, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:13:910,VMC-3Axis, AVAILABLE, X-0.074829 Y0.657757, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 676, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:14:160,VMC-3Axis, AVAILABLE, X-0.008763 Y0.659942, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 677, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:14:398,VMC-3Axis, AVAILABLE, X0.121780 Y0.644597, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 679, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:14:636,VMC-3Axis, AVAILABLE, X0.184958 Y0.627301, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 680, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:14:875,VMC-3Axis, AVAILABLE, X0.245905 Y0.603850, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 681, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:15:113,VMC-3Axis, AVAILABLE, X0.358755 Y0.539628, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 683, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:15:355,VMC-3Axis, AVAILABLE, X0.409568 Y0.499570, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 684, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:15:589,VMC-3Axis, AVAILABLE, X0.497553 Y0.405715, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 686, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:15:824,VMC-3Axis, AVAILABLE, X0.533903 Y0.352913, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 687, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:16:062,VMC-3Axis, AVAILABLE, X0.589665 Y0.238309, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 689, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:16:312,VMC-3Axis, AVAILABLE, X0.608590 Y0.177690, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 690, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:16:562,VMC-3Axis, AVAILABLE, X0.627775 Y0.052904, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 692, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:16:812,VMC-3Axis, AVAILABLE, X0.627920 Y-0.010001, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 693, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:17:046,VMC-3Axis, AVAILABLE, X0.609510 Y-0.133694, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 695, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:17:281,VMC-3Axis, AVAILABLE, X0.591217 Y-0.193254, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 696, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:17:511,VMC-3Axis, AVAILABLE, X0.537559 Y-0.304885, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 698, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:17:750,VMC-3Axis, AVAILABLE, X0.502803 Y-0.355872, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 699, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:17:984,VMC-3Axis, AVAILABLE, X0.419339 Y-0.445757, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 701, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:18:222,VMC-3Axis, AVAILABLE, X0.371524 Y-0.483808, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 702, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:18:468,VMC-3Axis, AVAILABLE, X0.266243 Y-0.544381, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 704, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:18:722,VMC-3Axis, AVAILABLE, X0.209871 Y-0.566366, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 705, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:18:964,VMC-3Axis, AVAILABLE, X0.092551 Y-0.592819, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 707, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:19:203,VMC-3Axis, AVAILABLE, X-0.026888 Y-0.595393, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 709, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:19:437,VMC-3Axis, AVAILABLE, X-0.085905 Y-0.587755, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 710, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:19:687,VMC-3Axis, AVAILABLE, X-0.199608 Y-0.555209, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 712, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:19:921,VMC-3Axis, AVAILABLE, X-0.253178 Y-0.530702, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 713, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:20:171,VMC-3Axis, AVAILABLE, X-0.351161 Y-0.466629, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 715, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:20:406,VMC-3Axis, AVAILABLE, X-0.433873 Y-0.384908, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 717, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:20:656,VMC-3Axis, AVAILABLE, X-0.468511 Y-0.338498, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 718, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:21:011,VMC-3Axis, AVAILABLE, X-0.522778 Y-0.237020, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 720, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:21:246,VMC-3Axis, AVAILABLE, X-0.555548 Y-0.127541, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 722, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:21:488,VMC-3Axis, AVAILABLE, X-0.565814 Y-0.014525, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 724, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:21:730,VMC-3Axis, AVAILABLE, X-0.562443 Y0.041886, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 725, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:21:968,VMC-3Axis, AVAILABLE, X-0.539059 Y0.151707, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 727, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:22:203,VMC-3Axis, AVAILABLE, X-0.494616 Y0.253951, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 729, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:22:480,VMC-3Axis, AVAILABLE, X-0.465113 Y0.300975, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 730, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:22:718,VMC-3Axis, AVAILABLE, X-0.393188 Y0.384582, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 732, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:22:953,VMC-3Axis, AVAILABLE, X-0.306699 Y0.451721, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 734, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:23:203,VMC-3Axis, AVAILABLE, X-0.209297 Y0.499959, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 736, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:23:453,VMC-3Axis, AVAILABLE, X-0.157755 Y0.516443, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 737, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:23:703,VMC-3Axis, AVAILABLE, X-0.051624 Y0.533508, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 739, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:23:953,VMC-3Axis, AVAILABLE, X0.054984 Y0.529151, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 741, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:24:210,VMC-3Axis, AVAILABLE, X0.157818 Y0.503863, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 743, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:24:453,VMC-3Axis, AVAILABLE, X0.252844 Y0.458962, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 745, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:24:703,VMC-3Axis, AVAILABLE, X0.336398 Y0.396530, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 747, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:24:957,VMC-3Axis, AVAILABLE, X0.372865 Y0.359577, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 748, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:25:199,VMC-3Axis, AVAILABLE, X0.433496 Y0.276184, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 750, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:25:433,VMC-3Axis, AVAILABLE, X0.475991 Y0.183120, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 752, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:25:671,VMC-3Axis, AVAILABLE, X0.498939 Y0.084239, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 754, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:25:921,VMC-3Axis, AVAILABLE, X0.501731 Y-0.016433, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 756, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:26:156,VMC-3Axis, AVAILABLE, X0.484573 Y-0.114862, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 758, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:26:406,VMC-3Axis, AVAILABLE, X0.448463 Y-0.207164, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 760, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:26:656,VMC-3Axis, AVAILABLE, X0.395141 Y-0.289765, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 762, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:27:011,VMC-3Axis, AVAILABLE, X0.327005 Y-0.359532, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 764, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:27:246,VMC-3Axis, AVAILABLE, X0.247009 Y-0.413897, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 766, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:27:484,VMC-3Axis, AVAILABLE, X0.158530 Y-0.450946, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 768, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:27:734,VMC-3Axis, AVAILABLE, X0.065230 Y-0.469490, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 770, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:27:984,VMC-3Axis, AVAILABLE, X-0.029095 Y-0.469099, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 772, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:28:234,VMC-3Axis, AVAILABLE, X-0.120675 Y-0.450104, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 774, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:28:480,VMC-3Axis, AVAILABLE, X-0.205909 Y-0.413577, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 776, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:28:718,VMC-3Axis, AVAILABLE, X-0.281511 Y-0.361270, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 778, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:28:953,VMC-3Axis, AVAILABLE, X-0.344636 Y-0.295537, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 780, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:29:207,VMC-3Axis, AVAILABLE, X-0.392987 Y-0.219229, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 782, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:29:449,VMC-3Axis, AVAILABLE, X-0.424897 Y-0.135568, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 784, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:29:687,VMC-3Axis, AVAILABLE, X-0.439983 Y-0.003895, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 787, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:29:921,VMC-3Axis, AVAILABLE, X-0.428059 Y0.082834, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 789, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:30:175,VMC-3Axis, AVAILABLE, X-0.399372 Y0.164700, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 791, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:30:425,VMC-3Axis, AVAILABLE, X-0.355369 Y0.238531, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 793, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:30:664,VMC-3Axis, AVAILABLE, X-0.298084 Y0.301532, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 795, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:31:07,VMC-3Axis, AVAILABLE, X-0.192893 Y0.370832, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 798, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:31:246,VMC-3Axis, AVAILABLE, X-0.073617 Y0.405370, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 801, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:31:484,VMC-3Axis, AVAILABLE, X0.008303 Y0.407916, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 803, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:31:714,VMC-3Axis, AVAILABLE, X0.088304 Y0.394231, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 805, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:31:949,VMC-3Axis, AVAILABLE, X0.163233 Y0.365178, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 807, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:32:191,VMC-3Axis, AVAILABLE, X0.230203 Y0.322215, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 809, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:32:433,VMC-3Axis, AVAILABLE, X0.310368 Y0.236161, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 812, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:32:675,VMC-3Axis, AVAILABLE, X0.347498 Y0.168051, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 814, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:32:921,VMC-3Axis, AVAILABLE, X0.375708 Y0.056953, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 817, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:33:171,VMC-3Axis, AVAILABLE, X0.375538 Y-0.018625, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 819, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:33:421,VMC-3Axis, AVAILABLE, X0.347624 Y-0.126718, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 822, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:33:757,VMC-3Axis, AVAILABLE, X0.289872 Y-0.220159, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 825, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:34:00,VMC-3Axis, AVAILABLE, X0.208372 Y-0.291110, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 828, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:34:246,VMC-3Axis, AVAILABLE, X0.111142 Y-0.333993, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 831, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:34:480,VMC-3Axis, AVAILABLE, X0.042088 Y-0.345445, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 833, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:34:722,VMC-3Axis, AVAILABLE, X-0.060811 Y-0.336550, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 836, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:34:964,VMC-3Axis, AVAILABLE, X-0.154788 Y-0.298223, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 839, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:35:210,VMC-3Axis, AVAILABLE, X-0.208439 Y-0.258413, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 841, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:35:449,VMC-3Axis, AVAILABLE, X-0.270517 Y-0.181925, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 844, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:35:691,VMC-3Axis, AVAILABLE, X-0.306451 Y-0.092129, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 847, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:35:933,VMC-3Axis, AVAILABLE, X-0.313990 Y0.002500, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 850, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:36:171,VMC-3Axis, AVAILABLE, X-0.293509 Y0.093360, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 853, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:36:421,VMC-3Axis, AVAILABLE, X-0.247886 Y0.172501, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 856, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:36:675,VMC-3Axis, AVAILABLE, X-0.182144 Y0.233323, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 859, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:36:914,VMC-3Axis, AVAILABLE, X-0.102928 Y0.271120, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 862, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:37:148,VMC-3Axis, AVAILABLE, X-0.017833 Y0.283440, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 865, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:37:386,VMC-3Axis, AVAILABLE, X0.091305 Y0.260460, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 869, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:37:625,VMC-3Axis, AVAILABLE, X0.160629 Y0.217022, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 872, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
4/1/2016 13:37:37:875,VMC-3Axis, AVAILABLE, X0.212753 Y0.156307, SPINDLE, UNAVAILABLE, UNAVAILABLE, ARMED, ACTIVE, 875, AUTOMATIC, UNAVAILABLE, ON, FLANGE_CAM.NGC, UNAVAILABLE
