Timestamp,Event,Shift,Machine,Power,Mode,Execution,Program,Line,Rpm,Feedrate,Alarm,AlarmState,AlarmSeverity,PartCount,TotalPower,OffTime,MTBF,MTTR,CycleTime
2010-04-01T01:12:37.7866520,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1379,28,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:03:09
2010-04-01T01:12:59.0994248,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1379,5,0.0000000000,16.6666666667,,CLEARED,INFO,1869,0,,,,00:00:42
2010-04-01T01:15:48.3203408,MTBF,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1284,9,0.0000000000,105.7400000000,,CLEARED,INFO,1704,0,,02:02:21,,
2010-04-01T01:16:09.5393624,MTTR,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1284,11,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,1704,0,,,00:00:21,
2010-04-01T01:16:31.0865132,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1284,14,0.0000000000,0.0000000000,,CLEARED,INFO,1704,0,,,,00:07:41
2010-04-01T01:18:59.6040392,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1379,22,0.0000000000,0.0000000000,,CLEARED,INFO,1869,0,,,,00:05:57
2010-04-01T01:21:07.3556744,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1284,0,12000.0000000000,1.9616666667,,CLEARED,INFO,1704,0,,,,00:04:33
2010-04-01T01:24:39.9833960,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1379,15,0.0000000000,1.9683333333,,CLEARED,INFO,1869,0,,,,00:05:36
2010-04-01T01:28:34.1738936,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1379,10,0.0000000000,299.9883333333,,CLEARED,INFO,,0,,,,00:15:45
2010-04-01T01:29:59.3624840,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1344,15,0.0000000000,170.6033333333,,CLEARED,INFO,,0,,,,00:01:24
2010-04-01T01:32:49.3177844,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1344,28,0.0000000000,0.0000000000,,CLEARED,INFO,1705,0,,,,00:11:33
2010-04-01T01:34:14.4438740,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1379,0,11000.0000000000,25.0000000000,,CLEARED,INFO,1869,0,,,,00:09:27
2010-04-01T01:34:35.7410216,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1280,5,0.0000000000,16.6666666667,,CLEARED,INFO,1870,0,,,,00:00:21
2010-04-01T01:36:42.9614000,MTBF,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1344,0,10291.0000000000,0.0000000000,,CLEARED,INFO,1705,0,,00:20:18,,
2010-04-01T01:37:04.2897980,MTTR,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1344,10,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,1705,0,,,00:00:21,
2010-04-01T01:38:50.8067864,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1344,15,0.0000000000,1.9683333333,,CLEARED,INFO,1705,0,,,,00:05:36
2010-04-01T01:40:36.9331448,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1344,0,12000.0000000000,127.1316666667,,CLEARED,INFO,1705,0,,,,00:01:45
2010-04-01T01:42:22.7938748,MTBF,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1280,28,0.0000000000,16.6666666667,,CLEARED,INFO,1706,0,,00:05:15,,
2010-04-01T01:42:43.8097688,MTTR,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1280,37,0.0000000000,120.4333333333,EMerGency Status Set,ACTIVE,CRITICAL,1706,0,,,00:00:21,
2010-04-01T01:43:26.1228104,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1280,50,0.0000000000,16.6666666667,,CLEARED,INFO,1706,0,,,,00:02:27
2010-04-01T01:44:29.4673712,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1280,21,0.0000000000,79.5750000000,,CLEARED,INFO,1706,0,,,,00:01:03
2010-04-01T01:45:54.0778292,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1344,24,0.0000000000,170.6033333333,,CLEARED,INFO,,0,,,,00:15:45
2010-04-01T01:46:57.3286388,MTBF,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,749.9883333333,,CLEARED,INFO,,0,,00:35:42,,
2010-04-01T01:47:18.5164100,MTTR,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,567.6850000000,EMerGency Status Set,ACTIVE,CRITICAL,,0,,,00:00:21,
2010-04-01T01:49:04.4396408,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:02:48
2010-04-01T01:51:31.7540264,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1280,15,0.0000000000,123.3850000000,,CLEARED,INFO,1706,0,,,,00:06:59
2010-04-01T02:00:59.8237976,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1254,15,0.0000000000,27.2966666667,,CLEARED,INFO,,0,,,,00:11:45
2010-04-01T02:04:31.0140008,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1280,15,0.0000000000,170.6033333333,,CLEARED,INFO,1870,0,,,,00:29:36
2010-04-01T02:05:34.2960608,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1280,0,0.0000000000,170.6033333333,,CLEARED,INFO,1870,0,,,,00:01:02
2010-04-01T02:05:34.2960608,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1280,22,0.0000000000,0.0000000000,,CLEARED,INFO,1706,0,,,,00:13:51
2010-04-01T02:06:16.3434740,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1254,24,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:05:14
2010-04-01T02:07:19.6099088,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1280,11,0.0000000000,749.9883333333,,CLEARED,INFO,1871,0,,,,00:01:44
2010-04-01T02:08:22.6107152,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1254,15,0.0000000000,170.6033333333,,CLEARED,INFO,,0,,,,00:02:04
2010-04-01T02:12:13.6292972,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1254,28,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:03:48
2010-04-01T02:13:58.8806444,MTBF,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1280,0,12000.0000000000,170.6033333333,,CLEARED,INFO,1706,0,,00:30:52,,
2010-04-01T02:14:40.9593080,MTTR,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,300.0066666667,EMerGency Status Set,ACTIVE,CRITICAL,1707,0,,,00:00:42,
2010-04-01T02:15:02.1783296,MTBF,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,1707,0,,00:00:21,,
2010-04-01T02:15:23.1942236,MTTR,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,1707,0,,,00:00:21,
2010-04-01T02:16:26.7106616,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,1707,0,,,,00:09:41
2010-04-01T02:17:50.8211132,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1254,18,7500.0000000000,750.0066666667,,CLEARED,INFO,,0,,,,00:05:32
2010-04-01T02:18:11.8370072,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1243,50,0.0000000000,16.6666666667,,CLEARED,INFO,,0,,,,00:00:21
2010-04-01T02:19:14.8378136,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1243,22,0.0000000000,145.7250000000,,CLEARED,INFO,,0,,,,00:01:02
2010-04-01T02:19:35.8380824,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1243,28,0.0000000000,16.6666666667,,CLEARED,INFO,1707,0,,,,00:03:05
2010-04-01T02:28:02.1414380,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,PAUSED,1280,0,0.0000000000,0.0000000000,,CLEARED,INFO,1871,0,,,,00:20:27
2010-04-01T02:28:23.4542108,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1254,50,0.0000000000,16.6666666667,,CLEARED,INFO,1871,0,,,,00:00:21
2010-04-01T02:29:05.7828776,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1243,24,0.0000000000,0.0000000000,,CLEARED,INFO,1707,0,,,,00:09:25
2010-04-01T02:29:27.0018992,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1254,21,0.0000000000,129.4750000000,,CLEARED,INFO,1871,0,,,,00:01:03
2010-04-01T02:41:28.3392572,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1254,15,0.0000000000,1.9683333333,,CLEARED,INFO,1871,0,,,,00:11:54
2010-04-01T02:42:32.0119472,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1254,0,0.0000000000,144.9950000000,,CLEARED,INFO,1871,0,,,,00:01:03
2010-04-01T02:42:53.3247200,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1254,23,0.0000000000,170.6033333333,,CLEARED,INFO,1872,0,,,,00:00:21
2010-04-01T02:43:14.6687432,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,PAUSED,1254,0,0.0000000000,0.0000000000,,CLEARED,INFO,1872,0,,,,00:00:21
2010-04-01T02:43:57.0911612,MTBF,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1243,0,6000.0000000000,0.0000000000,,CLEARED,INFO,1707,0,,00:28:15,,
2010-04-01T02:44:18.3258080,MTTR,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1243,10,0.0000000000,195.5216666667,EMerGency Status Set,ACTIVE,CRITICAL,1707,0,,,00:00:21,
2010-04-01T02:44:39.6542060,MTBF,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,131.2383333333,,CLEARED,INFO,1872,0,,01:41:05,,
2010-04-01T02:45:01.0919804,MTTR,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,1872,0,,,00:00:21,
2010-04-01T02:45:22.2953768,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1243,15,0.0000000000,155.8483333333,,CLEARED,INFO,,0,,,,00:25:51
2010-04-01T02:45:43.5300236,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1243,15,0.0000000000,1.9683333333,,CLEARED,INFO,1707,0,,,,00:16:06
2010-04-01T02:46:47.5152176,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,77777777,4,0.0000000000,0.0000000000,,CLEARED,INFO,1872,0,,,,00:03:09
2010-04-01T02:54:13.4271752,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1243,0,12000.0000000000,16.6666666667,,CLEARED,INFO,1707,0,,,,00:08:24
2010-04-01T02:54:34.6461968,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1243,0,12000.0000000000,14.3083333333,,CLEARED,INFO,,0,,,,00:09:06
2010-04-01T02:55:17.3029928,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,1708,0,,,,00:01:03
2010-04-01T02:55:38.5220144,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,4,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:01:03
2010-04-01T04:10:59.4861320,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,PAUSED,77777777,0,0.0000000000,0.0000000000,,CLEARED,INFO,1872,0,,,,01:23:21
2010-04-01T04:11:42.0335516,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,PAUSED,77777777,0,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,01:15:18
2010-04-01T04:15:56.8649384,MTBF,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,750.0066666667,,CLEARED,INFO,1708,0,,01:30:42,,
2010-04-01T04:16:17.9745836,MTTR,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,145.5300000000,EMerGency Status Set,ACTIVE,CRITICAL,1708,0,,,00:00:21,
2010-04-01T04:19:28.6024314,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1113,22,0.0000000000,0.0000000000,,CLEARED,INFO,1872,0,,,,00:08:23
2010-04-01T04:23:40.6228951,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1113,15,0.0000000000,1.9683333333,,CLEARED,INFO,,0,,,,00:11:47
2010-04-01T04:31:02.8334996,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1113,15,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:07:15
2010-04-01T04:31:44.8184120,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1113,0,12000.0000000000,1.5966666667,,CLEARED,INFO,1872,0,,,,00:12:02
2010-04-01T04:32:05.9280572,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1114,0,12000.0000000000,16.6666666667,,CLEARED,INFO,1708,0,,,,01:35:21
2010-04-01T04:32:26.8033244,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,1709,0,,,,00:00:21
2010-04-01T04:34:32.8205624,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1113,10,0.0000000000,749.9883333333,,CLEARED,INFO,,0,,,,00:03:25
2010-04-01T04:35:14.8211000,MTBF,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1113,50,0.0000000000,16.6666666667,,CLEARED,INFO,1873,0,,01:48:56,,
2010-04-01T04:35:35.9307452,MTTR,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1113,2,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,1873,0,,,00:00:20,
2010-04-01T04:36:17.9312828,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1113,21,0.0000000000,121.3500000000,,CLEARED,INFO,1873,0,,,,00:04:06
2010-04-01T04:36:17.9312828,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1113,50,0.0000000000,16.6666666667,,CLEARED,INFO,1709,0,,,,00:03:45
2010-04-01T04:37:20.8070876,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1113,21,0.0000000000,36.0500000000,,CLEARED,INFO,1709,0,,,,00:01:02
2010-04-01T04:44:02.2184756,MTBF,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1114,10,0.0000000000,300.0066666667,,CLEARED,INFO,,0,,02:54:36,,
2010-04-01T04:44:23.0937428,MTTR,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1114,11,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,,0,,,00:00:21,
2010-04-01T04:45:47.1104432,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1114,22,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:10:42
2010-04-01T04:56:18.6029012,MTBF,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1113,0,6000.0000000000,0.0000000000,,CLEARED,INFO,1709,0,,00:39:23,,
2010-04-01T04:56:39.7125464,MTTR,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1113,10,0.0000000000,152.6833333333,EMerGency Status Set,ACTIVE,CRITICAL,1709,0,,,00:00:21,
2010-04-01T04:58:04.2605036,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1113,15,0.0000000000,0.0000000000,,CLEARED,INFO,1709,0,,,,00:20:09
2010-04-01T05:02:39.1233968,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1114,22,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:16:44
2010-04-01T05:07:35.6428172,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1113,0,12000.0000000000,16.6666666667,,CLEARED,INFO,1873,0,,,,00:30:59
2010-04-01T05:07:35.6428172,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1113,0,0.0000000000,0.0000000000,,CLEARED,INFO,1709,0,,,,00:09:27
2010-04-01T05:08:18.0808604,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1113,25,0.0000000000,170.6033333333,,CLEARED,INFO,1874,0,,,,00:00:42
2010-04-01T05:14:19.7729900,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1113,25,0.0000000000,118.3250000000,,CLEARED,INFO,1710,0,,,,00:06:39
2010-04-01T05:39:45.6831464,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,PAUSED,1113,0,0.0000000000,0.0000000000,,CLEARED,INFO,1874,0,,,,00:31:07
2010-04-01T05:40:49.2308348,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,PAUSED,1114,0,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:37:46
2010-04-01T05:41:10.2467288,MTBF,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,307.3783333333,,CLEARED,INFO,,0,,00:56:13,,
2010-04-01T05:41:31.2469976,MTTR,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,,0,,,00:00:20,
2010-04-01T05:42:13.2475352,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,300.0066666667,,CLEARED,INFO,,0,,,,00:01:03
2010-04-01T05:42:34.2478040,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,PAUSED,77777777,0,0.0000000000,0.0000000000,,CLEARED,INFO,1710,0,,,,00:27:56
2010-04-01T05:43:37.2486104,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1406,15,0.0000000000,170.6033333333,,CLEARED,INFO,1874,0,,,,00:03:48
2010-04-01T05:46:46.2510296,MTBF,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1406,0,6000.0000000000,0.0000000000,,CLEARED,INFO,,0,,00:05:11,,
2010-04-01T05:47:28.2359420,MTTR,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1406,10,0.0000000000,181.2650000000,EMerGency Status Set,ACTIVE,CRITICAL,,0,,,00:00:41,
2010-04-01T05:48:52.2370172,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1406,15,0.0000000000,170.6033333333,,CLEARED,INFO,,0,,,,00:05:52
2010-04-01T05:49:34.2531800,CYCLETIME,2,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1406,0,10000.0000000000,28.0266666667,,CLEARED,INFO,1874,0,,,,00:05:52
2010-04-01T05:52:22.2397052,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1406,10,0.0000000000,300.0066666667,,CLEARED,INFO,,0,,,,00:03:27
2010-04-01T05:56:34.9460648,CYCLETIME,2,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1342,0,12000.0000000000,749.4716666667,,CLEARED,INFO,1710,0,,,,00:13:49
2010-04-01T06:14:06.6782768,CYCLETIME,2,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,300.0066666667,,CLEARED,INFO,,0,,,,00:21:32
2010-04-01T06:39:14.2131980,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,PAUSED,77777777,0,0.0000000000,0.0000000000,,CLEARED,INFO,1711,0,,,,00:42:13
2010-04-01T06:39:35.5415960,MTBF,0,m25709-mazak2,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,750.0066666667,,CLEARED,INFO,1875,0,,02:02:38,,
2010-04-01T06:39:56.8543688,MTTR,0,m25709-mazak2,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,1875,0,,,00:00:21,
2010-04-01T06:40:18.1983920,CYCLETIME,0,m25709-mazak2,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,1875,0,,,,00:49:50
2010-04-01T06:50:13.5341372,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1260,0,12000.0000000000,16.6666666667,,CLEARED,INFO,,0,,,,00:35:41
2010-04-01T06:50:56.2690592,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:00:42
2010-04-01T06:55:09.4910504,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1342,50,0.0000000000,16.6666666667,,CLEARED,INFO,,0,,,,00:04:11
2010-04-01T06:55:51.3822116,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1342,5,0.0000000000,16.6666666667,,CLEARED,INFO,,0,,,,00:00:41
2010-04-01T07:06:00.9056384,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1114,15,0.0000000000,27.2966666667,,CLEARED,INFO,1711,0,,,,00:26:31
2010-04-01T07:15:07.0063784,CYCLETIME,0,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1114,0,12000.0000000000,0.8250000000,,CLEARED,INFO,1875,0,,,,00:34:32
2010-04-01T07:16:10.0071848,CYCLETIME,0,m25709-mazak2,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,0.0000000000,,CLEARED,INFO,1876,0,,,,00:01:03
2010-04-01T07:19:41.7598952,CYCLETIME,0,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1260,50,0.0000000000,16.6666666667,,CLEARED,INFO,1876,0,,,,00:03:29
2010-04-01T07:20:23.8073084,CYCLETIME,0,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1260,5,0.0000000000,16.6666666667,,CLEARED,INFO,1876,0,,,,00:00:41
2010-04-01T07:26:43.0152872,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1342,15,0.0000000000,27.2966666667,,CLEARED,INFO,,0,,,,00:30:40
2010-04-01T07:39:43.5252776,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,PAUSED,1342,0,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:12:55
2010-04-01T07:41:28.5266216,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,77777777,3,0.0000000000,300.0066666667,,CLEARED,INFO,,0,,,,00:01:45
2010-04-01T07:46:45.3119264,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1148,24,0.0000000000,0.0000000000,,CLEARED,INFO,1712,0,,,,00:40:29
2010-04-01T07:47:27.4999664,CYCLETIME,0,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1260,15,0.0000000000,170.6033333333,,CLEARED,INFO,1876,0,,,,00:26:53
2010-04-01T07:47:27.4999664,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1148,0,0.0000000000,0.0000000000,,CLEARED,INFO,1712,0,,,,00:00:41
2010-04-01T07:49:57.0175052,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1148,11,0.0000000000,750.0066666667,,CLEARED,INFO,1713,0,,,,00:02:27
2010-04-01T07:51:22.0029680,MTBF,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1249,28,0.0000000000,16.6666666667,,CLEARED,INFO,1713,0,,02:53:00,,
2010-04-01T07:51:43.1282384,MTTR,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1249,46,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,1713,0,,,00:00:21,
2010-04-01T07:52:25.6600328,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1249,50,0.0000000000,16.6666666667,,CLEARED,INFO,1713,0,,,,00:02:06
2010-04-01T07:53:29.5358504,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1249,22,0.0000000000,0.0000000000,,CLEARED,INFO,1713,0,,,,00:01:03
2010-04-01T07:57:44.7266168,CYCLETIME,0,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1260,24,0.0000000000,0.0000000000,,CLEARED,INFO,1876,0,,,,00:10:09
2010-04-01T07:58:27.3677876,CYCLETIME,0,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1260,0,0.0000000000,0.0000000000,,CLEARED,INFO,1876,0,,,,00:00:42
2010-04-01T08:01:17.1199604,CYCLETIME,0,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1260,11,0.0000000000,750.0066666667,,CLEARED,INFO,1877,0,,,,00:02:48
2010-04-01T08:07:59.8438652,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1148,24,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:26:14
2010-04-01T08:10:27.9395108,CYCLETIME,0,m25709-mazak2,ON,AUTOMATIC,EXECUTING,1249,22,0.0000000000,0.0000000000,,CLEARED,INFO,1877,0,,,,00:09:06
2010-04-01T08:11:52.2374648,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1148,15,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:03:51
2010-04-01T08:18:10.8360608,CYCLETIME,0,m25709-mazak3,ON,AUTOMATIC,EXECUTING,1249,24,0.0000000000,0.0000000000,,CLEARED,INFO,1713,0,,,,00:24:26
2010-04-01T08:19:14.2743728,CYCLETIME,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1148,24,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,,,00:07:17
2010-04-01T08:19:56.2592852,MTBF,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1148,0,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,02:31:00,,
2010-04-01T08:20:38.2754480,MTTR,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1148,9,0.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,,0,,,00:00:42,
2010-04-01T08:23:47.2778672,MTBF,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1148,16,0.0000000000,0.0000000000,,CLEARED,INFO,,0,,00:03:06,,
2010-04-01T08:24:08.2781360,MTTR,0,m25709-mazak1,ON,AUTOMATIC,EXECUTING,1148,18,3579.0000000000,0.0000000000,EMerGency Status Set,ACTIVE,CRITICAL,,0,,,00:00:21,
